merchant_id,merchant_name,merchant_category,merchant_city,merchant_city_tier,is_active
MER01214,Kibe HP Petrol,Fuel,Ahmedabad,Tier1,1
MER01215,Gandhi Meesho,E-commerce,Nagpur,Tier2,1
MER01216,Nori Policy Bazaar,Insurance,Madurai,Tier2,1
MER01217,Din Housing,Rent,Bangalore,Tier1,1
MER01218,Bhandari Lodge,Hotel & Lodging,Delhi,Tier1,1
MER01219,Kale Supermart,Grocery,Lucknow,Tier2,1
MER01220,Rajan Textile,Clothing & Fashion,Patna,Tier2,1
MER01221,Guha Electric Board,Utilities,Nashik,Tier2,1
MER01222,Dua Nykaa,E-commerce,Pune,Tier1,1
MER01223,Rau Supermart,Grocery,Kanpur,Tier2,1
MER01224,Dara Tiffin Center,Food & Beverage,Bangalore,Tier1,1
MER01225,Sundaram Stock Broker,Investment,Ahmedabad,Tier1,1
MER01226,Tailor Myntra,E-commerce,Surat,Tier2,1
MER01227,Sangha Clinic,Healthcare,Kolkata,Tier1,1
MER01228,Kaul General Store,Grocery,Chennai,Tier1,1
MER01229,Singhal Metro Card,Auto & Transport,Delhi,Tier1,1
MER01230,Raj Auto Rickshaw,Auto & Transport,Aligarh,Tier3,1
MER01231,Kurian Flipkart,E-commerce,Bangalore,Tier1,1
MER01232,Saraf Cafe,Food & Beverage,Jabalpur,Tier3,1
MER01233,Kunda Policy Bazaar,Insurance,Agra,Tier2,1
MER01234,Raj Ola,Auto & Transport,Hyderabad,Tier1,1
MER01235,Bir Academy,Education,Bangalore,Tier1,1
MER01236,Bhavsar Myntra,E-commerce,Coimbatore,Tier2,1
MER01237,Issac Inn,Hotel & Lodging,Kanpur,Tier2,1
MER01238,Ramesh Guest House,Hotel & Lodging,Ranchi,Tier2,0
MER01239,Swaminathan Family Transfer,P2P Transfer,Hyderabad,Tier1,1
MER01240,Lalla Tiffin Center,Food & Beverage,Hyderabad,Tier1,1
MER01241,Sane Friend Transfer,P2P Transfer,Coimbatore,Tier2,1
MER01242,Oza Diagnostic Lab,Healthcare,Delhi,Tier1,1
MER01243,Goel Gaming Zone,Entertainment,Coimbatore,Tier2,1
MER01244,Wable Mobile Store,Electronics,Pune,Tier1,1
MER01245,Panchal Friend Transfer,P2P Transfer,Delhi,Tier1,0
MER01246,Das Zerodha,Investment,Tiruchirappalli,Tier3,1
MER01247,Balasubramanian Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER01248,Dhaliwal General Store,Grocery,Jaipur,Tier2,1
MER01249,Das Uber,Auto & Transport,Chennai,Tier1,0
MER01250,Bir Flipkart,E-commerce,Nashik,Tier2,1
MER01251,Manne Housing,Rent,Delhi,Tier1,1
MER01252,Parsa Friend Transfer,P2P Transfer,Delhi,Tier1,1
MER01253,Amble Realty,Rent,Bareilly,Tier3,1
MER01254,D’Alia Snapdeal,E-commerce,Nagpur,Tier2,1
MER01255,Dhar Juice Corner,Food & Beverage,Lucknow,Tier2,1
MER01256,Warrior Supermart,Grocery,Patna,Tier2,1
MER01257,Dar Tiffin Center,Food & Beverage,Amritsar,Tier3,1
MER01258,Lall Inn,Hotel & Lodging,Chennai,Tier1,1
MER01259,Prabhu Meesho,E-commerce,Indore,Tier2,1
MER01260,Madan General Store,Grocery,Jaipur,Tier2,1
MER01261,Koshy Pharmacy,Healthcare,Jodhpur,Tier3,0
MER01262,Wali OTT Platform,Entertainment,Bhopal,Tier2,1
MER01263,Tiwari Fresh Mart,Grocery,Delhi,Tier1,1
MER01264,Balay Bus Service,Travel,Rajkot,Tier3,1
MER01265,Chakrabarti Electronics,Electronics,Kolkata,Tier1,1
MER01266,Pillai Textile,Clothing & Fashion,Patna,Tier2,1
MER01267,Oommen Nykaa,E-commerce,Madurai,Tier2,1
MER01268,Date Petrol Pump,Fuel,Coimbatore,Tier2,1
MER01269,Saini Biryani House,Food & Beverage,Ranchi,Tier2,1
MER01270,Varughese Dhaba,Food & Beverage,Amritsar,Tier3,1
MER01271,Peri Academy,Education,Hyderabad,Tier1,1
MER01272,Sabharwal Event,Entertainment,Chennai,Tier1,1
MER01273,Dutta Railway Booking,Travel,Kolkata,Tier1,1
MER01274,Balakrishnan Inn,Hotel & Lodging,Jabalpur,Tier3,1
MER01275,Sem Rapido,Auto & Transport,Aurangabad,Tier3,1
MER01276,Kashyap Fashion Store,Clothing & Fashion,Ranchi,Tier2,1
MER01277,Bhasin College,Education,Mumbai,Tier1,1
MER01278,Minhas Fresh Mart,Grocery,Chennai,Tier1,1
MER01279,Nagar Friend Transfer,P2P Transfer,Pune,Tier1,1
MER01280,Bora Fresh Mart,Grocery,Vadodara,Tier2,1
MER01281,Dhillon Rapido,Auto & Transport,Nagpur,Tier2,1
MER01282,Sabharwal Coaching Center,Education,Pune,Tier1,1
MER01283,Prashad Daily Needs,Grocery,Ghaziabad,Tier3,1
MER01284,Purohit Guest House,Hotel & Lodging,Nagpur,Tier2,1
MER01285,Hora Insurance Co,Insurance,Varanasi,Tier3,1
MER01286,Deo Clinic,Healthcare,Chennai,Tier1,1
MER01287,Borah Nykaa,E-commerce,Madurai,Tier2,1
MER01288,Manda Supermart,Grocery,Kolkata,Tier1,0
MER01289,Mukhopadhyay Pharmacy,Healthcare,Mumbai,Tier1,1
MER01290,Krish Myntra,E-commerce,Moradabad,Tier3,1
MER01291,Gola Bus Service,Travel,Hyderabad,Tier1,1
MER01292,Padmanabhan Airlines,Travel,Ahmedabad,Tier1,1
MER01293,Mammen Diagnostic Lab,Healthcare,Jaipur,Tier2,1
MER01294,Malhotra Auto Rickshaw,Auto & Transport,Chennai,Tier1,1
MER01295,Issac Airlines,Travel,Jaipur,Tier2,1
MER01296,Narula Petrol Pump,Fuel,Bangalore,Tier1,1
MER01297,Agarwal Garments,Clothing & Fashion,Kanpur,Tier2,1
MER01298,Choudhury Dhaba,Food & Beverage,Lucknow,Tier2,1
MER01299,Sanghvi Tuition,Education,Jaipur,Tier2,1
MER01300,Keer Realty,Rent,Nagpur,Tier2,1
MER01301,Sidhu Gas Agency,Utilities,Gorakhpur,Tier3,1
MER01302,Kibe Cafe,Food & Beverage,Guwahati,Tier3,1
MER01303,Borra School Fees,Education,Patna,Tier2,0
MER01304,Chada Amazon,E-commerce,Allahabad,Tier3,1
MER01305,Dass Nykaa,E-commerce,Delhi,Tier1,1
MER01306,Kadakia Housing,Rent,Mysore,Tier3,1
MER01307,Barad Family Transfer,P2P Transfer,Meerut,Tier3,1
MER01308,Khare LIC,Insurance,Surat,Tier2,0
MER01309,Bains Mobile Store,Electronics,Kolkata,Tier1,1
MER01310,Bakshi Gas Agency,Utilities,Hyderabad,Tier1,1
MER01311,Raval Biryani House,Food & Beverage,Ahmedabad,Tier1,1
MER01312,Dutta Petrol Pump,Fuel,Pune,Tier1,1
MER01313,Purohit Properties,Rent,Nagpur,Tier2,1
MER01314,Kale Gaming Zone,Entertainment,Bangalore,Tier1,1
MER01315,Taneja Cab Service,Travel,Bangalore,Tier1,1
MER01316,Koshy Water Supply,Utilities,Indore,Tier2,1
MER01317,Gokhale General Store,Grocery,Agra,Tier2,1
MER01318,Master Petrol Pump,Fuel,Faridabad,Tier3,1
MER01319,Mand Properties,Rent,Visakhapatnam,Tier2,1
MER01320,Buch Metro Card,Auto & Transport,Kolkata,Tier1,1
MER01321,Biswas Electronics,Electronics,Vadodara,Tier2,1
MER01322,Bajwa Restaurant,Food & Beverage,Chennai,Tier1,1
MER01323,D’Alia Guest House,Hotel & Lodging,Vadodara,Tier2,1
MER01324,Hayer Cab Service,Travel,Indore,Tier2,1
MER01325,Anand Ola,Auto & Transport,Bhopal,Tier2,1
MER01326,Jaggi Juice Corner,Food & Beverage,Vadodara,Tier2,1
MER01327,Vasa Metro Card,Auto & Transport,Ranchi,Tier2,1
MER01328,Sheth Nykaa,E-commerce,Chennai,Tier1,1
MER01329,Warrior Ola,Auto & Transport,Mumbai,Tier1,1
MER01330,Bala Service Apartment,Hotel & Lodging,Coimbatore,Tier2,1
MER01331,Lalla Juice Corner,Food & Beverage,Ahmedabad,Tier1,1
MER01332,Dugar Gym,Salon & Wellness,Meerut,Tier3,1
MER01333,Sachdev School Fees,Education,Ahmedabad,Tier1,1
MER01334,Lata College,Education,Hyderabad,Tier1,1
MER01335,Mane Garments,Clothing & Fashion,Patna,Tier2,0
MER01336,Rao Electronics,Electronics,Delhi,Tier1,1
MER01337,Rau Gas Agency,Utilities,Delhi,Tier1,1
MER01338,Brahmbhatt Nykaa,E-commerce,Kolkata,Tier1,1
MER01339,Sarin Apartments,Rent,Meerut,Tier3,1
MER01340,Barad Inn,Hotel & Lodging,Amritsar,Tier3,0
MER01341,Kalla Water Supply,Utilities,Gorakhpur,Tier3,1
MER01342,Kata Bus Service,Travel,Delhi,Tier1,1
MER01343,Kade Service Apartment,Hotel & Lodging,Kanpur,Tier2,1
MER01344,Swaminathan DTH Services,Utilities,Lucknow,Tier2,1
MER01345,Mittal Apartments,Rent,Patna,Tier2,1
MER01346,Devi Garments,Clothing & Fashion,Amritsar,Tier3,1
MER01347,Date Gaming Zone,Entertainment,Nagpur,Tier2,1
MER01348,Pandey Indian Oil,Fuel,Kolkata,Tier1,1
MER01349,Mangal Guest House,Hotel & Lodging,Mumbai,Tier1,1
MER01350,Banerjee Guest House,Hotel & Lodging,Pune,Tier1,1
MER01351,Saha Gadget Shop,Electronics,Vadodara,Tier2,1
MER01352,Sama Clinic,Healthcare,Visakhapatnam,Tier2,1
MER01353,Setty Cafe,Food & Beverage,Coimbatore,Tier2,1
MER01354,Reddy Myntra,E-commerce,Ghaziabad,Tier3,1
MER01355,Deshpande Insurance Co,Insurance,Tiruchirappalli,Tier3,1
MER01356,Chowdhury Boutique,Clothing & Fashion,Hyderabad,Tier1,1
MER01357,Maharaj Cafe,Food & Beverage,Kolkata,Tier1,1
MER01358,Hari Biryani House,Food & Beverage,Delhi,Tier1,1
MER01359,Singh Snapdeal,E-commerce,Coimbatore,Tier2,1
MER01360,Gaba Biryani House,Food & Beverage,Aurangabad,Tier3,1
MER01361,Handa Meesho,E-commerce,Gorakhpur,Tier3,1
MER01362,Prasad Railway Booking,Travel,Surat,Tier2,1
MER01363,Divan Academy,Education,Patna,Tier2,1
MER01364,Parekh Motor Insurance,Insurance,Ahmedabad,Tier1,1
MER01365,Kar Tech Store,Electronics,Meerut,Tier3,1
MER01366,Bora OTT Platform,Entertainment,Hyderabad,Tier1,1
MER01367,Sule Sweet Shop,Food & Beverage,Coimbatore,Tier2,1
MER01368,Doshi Motor Insurance,Insurance,Agra,Tier2,1
MER01369,Bava Clinic,Healthcare,Mumbai,Tier1,1
MER01370,Pingle Flipkart,E-commerce,Bangalore,Tier1,1
MER01371,Dutt Fashion Store,Clothing & Fashion,Kolkata,Tier1,1
MER01372,Dewan Tiffin Center,Food & Beverage,Aurangabad,Tier3,1
MER01373,Sant Groww,Investment,Nagpur,Tier2,1
MER01374,Tiwari Metro Card,Auto & Transport,Vadodara,Tier2,1
MER01375,Deo Nykaa,E-commerce,Chennai,Tier1,0
MER01376,Sha Supermart,Grocery,Guwahati,Tier3,1
MER01377,Raju Kirana Store,Grocery,Agra,Tier2,1
MER01378,Malhotra Hotel,Hotel & Lodging,Bareilly,Tier3,0
MER01379,Mallick Amazon,E-commerce,Ghaziabad,Tier3,1
MER01380,Bhat Myntra,E-commerce,Patna,Tier2,1
MER01381,Bhasin Readymade,Clothing & Fashion,Allahabad,Tier3,1
MER01382,Sen Cab Service,Travel,Madurai,Tier2,1
MER01383,Rai Indian Oil,Fuel,Ghaziabad,Tier3,1
MER01384,Prasad General Store,Grocery,Kolkata,Tier1,1
MER01385,Kurian Biryani House,Food & Beverage,Nagpur,Tier2,1
MER01386,Khurana Wellness Center,Salon & Wellness,Delhi,Tier1,1
MER01387,Malhotra Snapdeal,E-commerce,Jaipur,Tier2,1
MER01388,Dasgupta Petrol Pump,Fuel,Lucknow,Tier2,1
MER01389,Atwal Salon,Salon & Wellness,Mumbai,Tier1,1
MER01390,Gopal Travel Agency,Travel,Allahabad,Tier3,1
MER01391,Bora Auto Rickshaw,Auto & Transport,Agra,Tier2,1
MER01392,Kaur Tiffin Center,Food & Beverage,Bangalore,Tier1,0
MER01393,Zachariah Electric Board,Utilities,Nashik,Tier2,1
MER01394,Kuruvilla Amazon,E-commerce,Lucknow,Tier2,1
MER01395,Shan Cafe,Food & Beverage,Bhopal,Tier2,1
MER01396,Raman Readymade,Clothing & Fashion,Surat,Tier2,1
MER01397,Jani Water Supply,Utilities,Chennai,Tier1,1
MER01398,Bhatt Coaching Center,Education,Aurangabad,Tier3,1
MER01399,Handa Fashion Store,Clothing & Fashion,Bareilly,Tier3,1
MER01400,Sarraf Fresh Mart,Grocery,Pune,Tier1,1
MER01401,Reddy Multiplex,Entertainment,Jaipur,Tier2,1
MER01402,Deshmukh Fuel Station,Fuel,Jabalpur,Tier3,1
MER01403,Raghavan Friend Transfer,P2P Transfer,Nagpur,Tier2,1
MER01404,Mangat Health Insurance,Insurance,Kolkata,Tier1,1
MER01405,Bal Lodge,Hotel & Lodging,Ahmedabad,Tier1,1
MER01406,Sood Nykaa,E-commerce,Hyderabad,Tier1,1
MER01407,Varty SIP Payment,Investment,Delhi,Tier1,1
MER01408,Tandon Auto Rickshaw,Auto & Transport,Lucknow,Tier2,1
MER01409,Bose Electric Board,Utilities,Agra,Tier2,1
MER01410,Venkataraman Zerodha,Investment,Chennai,Tier1,1
MER01411,Nigam Juice Corner,Food & Beverage,Vadodara,Tier2,1
MER01412,Badami Tuition,Education,Kolkata,Tier1,1
MER01413,Chaudhari Gym,Salon & Wellness,Mumbai,Tier1,1
MER01414,Dara Biryani House,Food & Beverage,Bhopal,Tier2,1
MER01415,Vig Rapido,Auto & Transport,Kolkata,Tier1,1
MER01416,Bath Realty,Rent,Agra,Tier2,1
MER01417,Varty Metro Card,Auto & Transport,Lucknow,Tier2,0
MER01418,Venkatesh Juice Corner,Food & Beverage,Madurai,Tier2,1
MER01419,Solanki HP Petrol,Fuel,Kolkata,Tier1,1
MER01420,Subramanian Auto Rickshaw,Auto & Transport,Aurangabad,Tier3,1
MER01421,Kapadia Gas Agency,Utilities,Lucknow,Tier2,1
MER01422,Rao Readymade,Clothing & Fashion,Pune,Tier1,1
MER01423,Reddy HP Petrol,Fuel,Aligarh,Tier3,1
MER01424,Walia Supermart,Grocery,Indore,Tier2,1
MER01425,Ramakrishnan Boutique,Clothing & Fashion,Patna,Tier2,1
MER01426,Bhatt Groww,Investment,Tiruchirappalli,Tier3,1
MER01427,Yadav Mutual Fund,Investment,Nagpur,Tier2,1
MER01428,Master College,Education,Hyderabad,Tier1,0
MER01429,Dani Travel Agency,Travel,Allahabad,Tier3,1
MER01430,Bhattacharyya Apartments,Rent,Lucknow,Tier2,0
MER01431,Dugal Residency,Rent,Lucknow,Tier2,1
MER01432,Bora Friend Transfer,P2P Transfer,Bikaner,Tier3,1
MER01433,Singh Diagnostic Lab,Healthcare,Pune,Tier1,0
MER01434,Raghavan Electronics,Electronics,Hyderabad,Tier1,1
MER01435,Dash Mutual Fund,Investment,Bangalore,Tier1,1
MER01436,Mann Broadband,Utilities,Guwahati,Tier3,0
MER01437,Panchal Fashion Store,Clothing & Fashion,Surat,Tier2,1
MER01438,Ramakrishnan Snapdeal,E-commerce,Agra,Tier2,1
MER01439,Arora Friend Transfer,P2P Transfer,Nagpur,Tier2,1
MER01440,Mane Family Transfer,P2P Transfer,Lucknow,Tier2,1
MER01441,Sama Rapido,Auto & Transport,Nagpur,Tier2,1
MER01442,Patil DTH Services,Utilities,Hyderabad,Tier1,1
MER01443,Brar Family Transfer,P2P Transfer,Patna,Tier2,1
MER01444,Basu Gaming Zone,Entertainment,Vadodara,Tier2,1
MER01445,Grover Dhaba,Food & Beverage,Hyderabad,Tier1,1
MER01446,Swamy Dhaba,Food & Beverage,Allahabad,Tier3,1
MER01447,Balan OTT Platform,Entertainment,Madurai,Tier2,1
MER01448,Shanker Bus Service,Travel,Visakhapatnam,Tier2,1
MER01449,Singhal OTT Platform,Entertainment,Ahmedabad,Tier1,0
MER01450,Khatri Sweet Shop,Food & Beverage,Hyderabad,Tier1,1
MER01451,Yogi Dhaba,Food & Beverage,Coimbatore,Tier2,1
MER01452,Bahri Ola,Auto & Transport,Hyderabad,Tier1,1
MER01453,Bains Supermart,Grocery,Mumbai,Tier1,1
MER01454,Borah Medical Store,Healthcare,Nashik,Tier2,1
MER01455,Baral Myntra,E-commerce,Ranchi,Tier2,1
MER01456,Sastry Lodge,Hotel & Lodging,Delhi,Tier1,1
MER01457,Seth Mutual Fund,Investment,Kanpur,Tier2,1
MER01458,Kari Restaurant,Food & Beverage,Nagpur,Tier2,1
MER01459,Hayer Boutique,Clothing & Fashion,Coimbatore,Tier2,1
MER01460,Keer Petrol Pump,Fuel,Nagpur,Tier2,1
MER01461,Bandi Restaurant,Food & Beverage,Kanpur,Tier2,1
MER01462,Dalal Auto Rickshaw,Auto & Transport,Lucknow,Tier2,1
MER01463,Sanghvi LIC,Insurance,Ahmedabad,Tier1,1
MER01464,Goel Stock Broker,Investment,Kanpur,Tier2,1
MER01465,Bedi Restaurant,Food & Beverage,Lucknow,Tier2,1
MER01466,Narasimhan Petrol Pump,Fuel,Indore,Tier2,1
MER01467,Krish Personal Transfer,P2P Transfer,Nagpur,Tier2,1
MER01468,Kota Appliances,Electronics,Kanpur,Tier2,0
MER01469,Manda Mutual Fund,Investment,Hyderabad,Tier1,1
MER01470,Naik Lodge,Hotel & Lodging,Bhopal,Tier2,1
MER01471,Verma HP Petrol,Fuel,Pune,Tier1,1
MER01472,Dutt Fresh Mart,Grocery,Kolkata,Tier1,1
MER01473,Behl Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER01474,Banerjee Housing,Rent,Coimbatore,Tier2,1
MER01475,Vora Tiffin Center,Food & Beverage,Jaipur,Tier2,0
MER01476,Comar Dhaba,Food & Beverage,Hyderabad,Tier1,1
MER01477,Goyal Flipkart,E-commerce,Kanpur,Tier2,1
MER01478,Banik Mutual Fund,Investment,Madurai,Tier2,1
MER01479,Roy Fresh Mart,Grocery,Ahmedabad,Tier1,1
MER01480,Gala Personal Transfer,P2P Transfer,Visakhapatnam,Tier2,1
MER01481,Upadhyay Inn,Hotel & Lodging,Pune,Tier1,1
MER01482,Rajan Cinema,Entertainment,Hyderabad,Tier1,1
MER01483,Dewan Guest House,Hotel & Lodging,Gorakhpur,Tier3,1
MER01484,Mistry Rapido,Auto & Transport,Moradabad,Tier3,1
MER01485,Kunda Rapido,Auto & Transport,Delhi,Tier1,0
MER01486,Sane Garments,Clothing & Fashion,Ahmedabad,Tier1,1
MER01487,Yohannan Broadband,Utilities,Surat,Tier2,1
MER01488,Raman Airlines,Travel,Hyderabad,Tier1,1
MER01489,Shukla Readymade,Clothing & Fashion,Indore,Tier2,0
MER01490,Ganesan Snapdeal,E-commerce,Ahmedabad,Tier1,1
MER01491,Jha Travel Agency,Travel,Surat,Tier2,1
MER01492,Srinivasan Textile,Clothing & Fashion,Delhi,Tier1,1
MER01493,Ramanathan Petrol Pump,Fuel,Jaipur,Tier2,1
MER01494,Bhalla Broadband,Utilities,Jaipur,Tier2,1
MER01495,Deshpande Airlines,Travel,Mumbai,Tier1,1
MER01496,Mangat Tiffin Center,Food & Beverage,Agra,Tier2,0
MER01497,Krishnamurthy School Fees,Education,Jaipur,Tier2,1
MER01498,Ray Snapdeal,E-commerce,Bangalore,Tier1,1
MER01499,Murty Kirana Store,Grocery,Bangalore,Tier1,1
MER01500,Bansal Electronics,Electronics,Bhopal,Tier2,1
MER01501,Bose Indian Oil,Fuel,Delhi,Tier1,1
MER01502,Chacko Lodge,Hotel & Lodging,Lucknow,Tier2,1
MER01503,Korpal Dhaba,Food & Beverage,Hyderabad,Tier1,1
MER01504,Mohan Family Transfer,P2P Transfer,Mumbai,Tier1,1
MER01505,Acharya Flipkart,E-commerce,Varanasi,Tier3,1
MER01506,Kunda Beauty Parlour,Salon & Wellness,Delhi,Tier1,1
MER01507,Mukhopadhyay Auto Rickshaw,Auto & Transport,Ahmedabad,Tier1,0
MER01508,Patla Dhaba,Food & Beverage,Vadodara,Tier2,1
MER01509,Seth Rapido,Auto & Transport,Kolkata,Tier1,1
MER01510,Atwal Petrol Pump,Fuel,Bhopal,Tier2,1
MER01511,Bora Nykaa,E-commerce,Jabalpur,Tier3,1
MER01512,More Gaming Zone,Entertainment,Hyderabad,Tier1,1
MER01513,Sharma Juice Corner,Food & Beverage,Lucknow,Tier2,1
MER01514,Pandey Nykaa,E-commerce,Nashik,Tier2,1
MER01515,Rajagopalan Meesho,E-commerce,Nashik,Tier2,1
MER01516,Seshadri Service Apartment,Hotel & Lodging,Bhopal,Tier2,1
MER01517,Ganguly Myntra,E-commerce,Kanpur,Tier2,1
MER01518,Khare Cab Service,Travel,Moradabad,Tier3,1
MER01519,Bhatnagar General Store,Grocery,Ahmedabad,Tier1,1
MER01520,Gaba Metro Card,Auto & Transport,Vadodara,Tier2,1
MER01521,Kala Sweet Shop,Food & Beverage,Kolkata,Tier1,1
MER01522,Gokhale Myntra,E-commerce,Vadodara,Tier2,1
MER01523,Gulati Pharmacy,Healthcare,Varanasi,Tier3,1
MER01524,Tandon College,Education,Ahmedabad,Tier1,1
MER01525,Bose Fashion Store,Clothing & Fashion,Hyderabad,Tier1,1
MER01526,Dubey Myntra,E-commerce,Mumbai,Tier1,1
MER01527,Khosla BPCL Outlet,Fuel,Ahmedabad,Tier1,1
MER01528,Swamy Gym,Salon & Wellness,Madurai,Tier2,1
MER01529,Sengupta OTT Platform,Entertainment,Nagpur,Tier2,1
MER01530,Pant Gas Agency,Utilities,Pune,Tier1,1
MER01531,Chadha School Fees,Education,Kanpur,Tier2,1
MER01532,Seth Dhaba,Food & Beverage,Coimbatore,Tier2,1
MER01533,Natarajan Salon,Salon & Wellness,Meerut,Tier3,1
MER01534,Datta Service Apartment,Hotel & Lodging,Chennai,Tier1,1
MER01535,Khurana Bus Service,Travel,Mumbai,Tier1,1
MER01536,Mangal Supermart,Grocery,Jaipur,Tier2,1
MER01537,Pall Kirana Store,Grocery,Bangalore,Tier1,1
MER01538,Amble Lodge,Hotel & Lodging,Rajkot,Tier3,1
MER01539,Kapur General Store,Grocery,Hyderabad,Tier1,1
MER01540,Prashad Ola,Auto & Transport,Delhi,Tier1,1
MER01541,Kapoor OTT Platform,Entertainment,Delhi,Tier1,1
MER01542,Korpal General Store,Grocery,Bangalore,Tier1,1
MER01543,Sawhney Coaching Center,Education,Kolkata,Tier1,1
MER01544,Gour Sweet Shop,Food & Beverage,Nashik,Tier2,1
MER01545,Basu Travel Agency,Travel,Bhopal,Tier2,1
MER01546,Peri Dhaba,Food & Beverage,Jaipur,Tier2,1
MER01547,Morar Pharmacy,Healthcare,Delhi,Tier1,1
MER01548,Morar Readymade,Clothing & Fashion,Patna,Tier2,1
MER01549,Johal Fresh Mart,Grocery,Kolkata,Tier1,1
MER01550,Sehgal Beauty Parlour,Salon & Wellness,Vadodara,Tier2,1
MER01551,Parekh Broadband,Utilities,Mumbai,Tier1,0
MER01552,Batra HP Petrol,Fuel,Surat,Tier2,0
MER01553,Tripathi Indian Oil,Fuel,Jaipur,Tier2,1
MER01554,Varkey Indian Oil,Fuel,Mumbai,Tier1,1
MER01555,Mane Kirana Store,Grocery,Chandigarh,Tier3,1
MER01556,Lad General Store,Grocery,Hyderabad,Tier1,1
MER01557,Thaman Service Apartment,Hotel & Lodging,Coimbatore,Tier2,1
MER01558,Bhatti Fresh Mart,Grocery,Vadodara,Tier2,1
MER01559,Ahluwalia Friend Transfer,P2P Transfer,Hyderabad,Tier1,1
MER01560,Mohan Pharmacy,Healthcare,Kolkata,Tier1,1
MER01561,Setty HP Petrol,Fuel,Pune,Tier1,1
MER01562,Rege Biryani House,Food & Beverage,Kanpur,Tier2,1
MER01563,Uppal Diagnostic Lab,Healthcare,Lucknow,Tier2,1
MER01564,Venkatesh Stock Broker,Investment,Chennai,Tier1,1
MER01565,Sawhney Hotel,Hotel & Lodging,Hyderabad,Tier1,1
MER01566,Baral Flipkart,E-commerce,Bangalore,Tier1,1
MER01567,Minhas Metro Card,Auto & Transport,Lucknow,Tier2,1
MER01568,Manne Zerodha,Investment,Vadodara,Tier2,1
MER01569,Khanna Boutique,Clothing & Fashion,Ahmedabad,Tier1,1
MER01570,Tripathi Sweet Shop,Food & Beverage,Guwahati,Tier3,1
MER01571,Ratti Appliances,Electronics,Surat,Tier2,1
MER01572,Rajagopal Cinema,Entertainment,Rajkot,Tier3,1
MER01573,Shanker Coaching Center,Education,Chennai,Tier1,1
MER01574,Narasimhan Hotel,Hotel & Lodging,Kolkata,Tier1,1
MER01575,Hora Academy,Education,Indore,Tier2,1
MER01576,Sarin OTT Platform,Entertainment,Jabalpur,Tier3,1
MER01577,Kakar Diagnostic Lab,Healthcare,Surat,Tier2,1
MER01578,Thaker Policy Bazaar,Insurance,Hyderabad,Tier1,1
MER01579,Chander HP Petrol,Fuel,Bangalore,Tier1,1
MER01580,Sunder Sweet Shop,Food & Beverage,Guwahati,Tier3,1
MER01581,Kanda Mobile Store,Electronics,Bangalore,Tier1,0
MER01582,Om Fuel Station,Fuel,Jaipur,Tier2,0
MER01583,Sehgal Daily Needs,Grocery,Vadodara,Tier2,1
MER01584,Chandran Nykaa,E-commerce,Coimbatore,Tier2,0
MER01585,Wason Supermart,Grocery,Pune,Tier1,1
MER01586,Balasubramanian Airlines,Travel,Guwahati,Tier3,1
MER01587,Kapoor Cinema,Entertainment,Ahmedabad,Tier1,1
MER01588,Handa Guest House,Hotel & Lodging,Pune,Tier1,1
MER01589,Tara Water Supply,Utilities,Ahmedabad,Tier1,1
MER01590,Bava Kirana Store,Grocery,Bhopal,Tier2,1
MER01591,Raja Kirana Store,Grocery,Visakhapatnam,Tier2,1
MER01592,Gole Textile,Clothing & Fashion,Lucknow,Tier2,1
MER01593,Chaudhry Ola,Auto & Transport,Indore,Tier2,1
MER01594,Garg Family Transfer,P2P Transfer,Coimbatore,Tier2,0
MER01595,Bansal Tiffin Center,Food & Beverage,Chandigarh,Tier3,1
MER01596,Datta Petrol Pump,Fuel,Amritsar,Tier3,1
MER01597,Jha Academy,Education,Mumbai,Tier1,1
MER01598,Mukherjee Zerodha,Investment,Bangalore,Tier1,1
MER01599,Edwin Clinic,Healthcare,Indore,Tier2,1
MER01600,Aurora Guest House,Hotel & Lodging,Coimbatore,Tier2,1
MER01601,Varkey Clinic,Healthcare,Mysore,Tier3,1
MER01602,Basu General Store,Grocery,Chennai,Tier1,1
MER01603,Pandit Readymade,Clothing & Fashion,Moradabad,Tier3,1
MER01604,Khare Flipkart,E-commerce,Varanasi,Tier3,1
MER01605,Sengupta Flipkart,E-commerce,Chennai,Tier1,1
MER01606,Majumdar Spa,Salon & Wellness,Pune,Tier1,1
MER01607,Dasgupta Rapido,Auto & Transport,Agra,Tier2,1
MER01608,Kumer Dhaba,Food & Beverage,Pune,Tier1,1
MER01609,Malhotra Hotel,Hotel & Lodging,Kanpur,Tier2,1
MER01610,Konda Snapdeal,E-commerce,Agra,Tier2,1
MER01611,Kota Petrol Pump,Fuel,Pune,Tier1,1
MER01612,Dayal Snapdeal,E-commerce,Mumbai,Tier1,1
MER01613,Warrior Appliances,Electronics,Nagpur,Tier2,1
MER01614,Murty Textile,Clothing & Fashion,Visakhapatnam,Tier2,1
MER01615,Dass Snapdeal,E-commerce,Kolkata,Tier1,1
MER01616,Raj Inn,Hotel & Lodging,Allahabad,Tier3,1
MER01617,Arora Metro Card,Auto & Transport,Kolkata,Tier1,1
MER01618,Parsa General Store,Grocery,Coimbatore,Tier2,1
MER01619,Borde Kirana Store,Grocery,Chennai,Tier1,1
