txn_id,txn_datetime,txn_date,txn_month,txn_year,txn_hour,day_of_week,user_id,user_city,user_city_tier,user_age,user_gender,user_activity_level,merchant_id,merchant_name,merchant_category,merchant_city,platform_used,preferred_platform,is_preferred_platform,payment_mode,device_type,amount,status,unusual_hour_flag,high_amount_flag,round_amount_flag,velocity_flag,fraud_score,is_fraud,is_weekend,time_of_day,is_festival_month,quarter,amount_bucket,is_success,is_failed,is_cross_city,age_group
TXN00004477,26-10-2022 10:39,26-10-2022,10,2022,10,Wednesday,USR001035,Varanasi,Tier3,21,Female,Medium,MER00646,Warrior Realty,Rent,Vadodara,Google Pay,Google Pay,1,QR Scan,Android,13314.12,Success,0,0,0,0,0,0,0,Morning,1,4,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00004478,19-07-2023 16:45,19-07-2023,7,2023,16,Wednesday,USR000120,Nashik,Tier2,35,Male,Medium,MER00841,Batta Diagnostic Lab,Healthcare,Delhi,Google Pay,Google Pay,1,QR Scan,Android,300.97,Success,0,0,0,0,0,0,0,Afternoon,0,3,Small (100-500),1,0,1,Millennial (26-35)
TXN00004479,19-01-2022 10:46,19-01-2022,1,2022,10,Wednesday,USR006131,Pune,Tier1,30,Female,Medium,MER00833,Dugar Supermart,Grocery,Delhi,Paytm,Google Pay,0,UPI ID,Web,1051.21,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004480,22-12-2023 17:13,22-12-2023,12,2023,17,Friday,USR004990,Patna,Tier2,44,Female,Medium,MER01618,Parsa General Store,Grocery,Coimbatore,PhonePe,PhonePe,1,UPI ID,iOS,1271.88,Success,0,0,0,0,0,0,0,Evening,0,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004481,27-04-2022 11:10,27-04-2022,4,2022,11,Wednesday,USR008822,Rajkot,Tier3,63,Male,High,MER00567,Agrawal Textile,Clothing & Fashion,Visakhapatnam,Google Pay,Google Pay,1,UPI ID,iOS,1432.03,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Elder (55+)
TXN00004482,08-11-2022 14:17,08-11-2022,11,2022,14,Tuesday,USR009350,Jaipur,Tier2,49,Female,Low,MER01259,Prabhu Meesho,E-commerce,Indore,PhonePe,Google Pay,0,Payment Link,Android,7481.75,Success,0,1,0,0,1,0,0,Afternoon,1,4,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00004483,21-03-2022 10:23,21-03-2022,3,2022,10,Monday,USR009172,Ahmedabad,Tier1,48,Male,Low,MER01974,Mukhopadhyay Guest House,Hotel & Lodging,Pune,CRED,CRED,1,Payment Link,iOS,2323.33,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004484,24-05-2023 18:44,24-05-2023,5,2023,18,Wednesday,USR003715,Chandigarh,Tier3,63,Male,High,MER01456,Sastry Lodge,Hotel & Lodging,Delhi,Google Pay,Google Pay,1,QR Scan,Android,2818.23,Success,0,0,0,0,0,0,0,Evening,0,2,Large (1K-5K),1,0,1,Elder (55+)
TXN00004485,10-07-2022 19:52,10-07-2022,7,2022,19,Sunday,USR001871,Surat,Tier2,47,Male,Power,MER00923,Yohannan Broadband,Utilities,Jaipur,Google Pay,Google Pay,1,UPI ID,iOS,946.75,Success,0,0,0,0,0,0,1,Evening,0,3,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004486,22-06-2022 19:16,22-06-2022,6,2022,19,Wednesday,USR002786,Bangalore,Tier1,26,Male,Low,MER00939,Bir Spa,Salon & Wellness,Guwahati,PhonePe,PhonePe,1,Payment Link,Android,573.19,Success,0,0,0,0,0,0,0,Evening,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004487,15-09-2023 22:32,15-09-2023,9,2023,22,Friday,USR007932,Vadodara,Tier2,44,Female,Medium,MER00071,Tara Hospital,Healthcare,Vadodara,PhonePe,PhonePe,1,Payment Link,Android,738.9,Success,0,0,0,0,0,0,0,Night,1,3,Medium (500-1K),1,0,0,Gen X (36-45)
TXN00004488,05-07-2022 13:41,05-07-2022,7,2022,13,Tuesday,USR005930,Kolkata,Tier1,50,Female,Low,MER01632,Basak Myntra,E-commerce,Amritsar,Google Pay,Google Pay,1,Intent,Android,773.91,Success,0,0,0,0,0,0,0,Afternoon,0,3,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004489,28-11-2023 10:48,28-11-2023,11,2023,10,Tuesday,USR002368,Vadodara,Tier2,36,Male,High,MER01917,Dewan BPCL Outlet,Fuel,Nashik,Google Pay,Google Pay,1,Payment Link,iOS,1945.12,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004490,17-11-2023 15:56,17-11-2023,11,2023,15,Friday,USR007606,Mumbai,Tier1,40,Male,High,MER01400,Sarraf Fresh Mart,Grocery,Pune,Google Pay,Google Pay,1,UPI ID,Android,754.49,Success,0,0,0,0,0,0,0,Afternoon,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004491,10-09-2023 11:44,10-09-2023,9,2023,11,Sunday,USR008539,Surat,Tier2,33,Female,High,MER01003,Mitra Spa,Salon & Wellness,Allahabad,Paytm,Paytm,1,Payment Link,Android,1253.97,Success,0,0,0,0,0,0,1,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004492,31-03-2022 14:44,31-03-2022,3,2022,14,Thursday,USR004755,Bareilly,Tier3,49,Male,Medium,MER00087,Grewal Auto Rickshaw,Auto & Transport,Bhopal,CRED,CRED,1,Intent,Android,674.72,Success,0,0,0,0,0,0,0,Afternoon,0,1,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004493,22-09-2023 09:22,22-09-2023,9,2023,9,Friday,USR000993,Allahabad,Tier3,27,Female,Power,MER00431,Raman Kirana Store,Grocery,Hyderabad,CRED,CRED,1,QR Scan,iOS,2317.54,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004494,30-01-2023 16:04,30-01-2023,1,2023,16,Monday,USR003123,Kanpur,Tier2,20,Female,Medium,MER01884,Bath Biryani House,Food & Beverage,Amritsar,Google Pay,Google Pay,1,Payment Link,iOS,157,Success,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004495,07-10-2022 14:02,07-10-2022,10,2022,14,Friday,USR009790,Indore,Tier2,18,Female,High,MER01848,Bal Flipkart,E-commerce,Delhi,PhonePe,WhatsApp Pay,0,UPI ID,Web,1185.66,Success,0,0,0,0,0,0,0,Afternoon,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004496,20-03-2023 15:52,20-03-2023,3,2023,15,Monday,USR003403,Pune,Tier1,64,Male,Medium,MER01002,Pillay Mutual Fund,Investment,Moradabad,PhonePe,PhonePe,1,UPI ID,Android,13632.45,Success,0,0,0,0,0,0,0,Afternoon,0,1,Ultra (10K+),1,0,1,Elder (55+)
TXN00004497,20-01-2022 17:57,20-01-2022,1,2022,17,Thursday,USR002630,Visakhapatnam,Tier2,30,Female,High,MER01609,Malhotra Hotel,Hotel & Lodging,Kanpur,Google Pay,Google Pay,1,Payment Link,Android,10211.33,Success,0,0,0,0,0,0,0,Evening,0,1,Ultra (10K+),1,0,1,Millennial (26-35)
TXN00004498,25-01-2022 13:54,25-01-2022,1,2022,13,Tuesday,USR000326,Guwahati,Tier3,43,Male,Medium,MER01372,Dewan Tiffin Center,Food & Beverage,Aurangabad,Google Pay,Google Pay,1,QR Scan,Android,249.02,Success,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),1,0,1,Gen X (36-45)
TXN00004499,15-08-2023 14:25,15-08-2023,8,2023,14,Tuesday,USR007825,Ranchi,Tier2,32,Male,Low,MER00283,Sood Kirana Store,Grocery,Mumbai,Paytm,Paytm,1,QR Scan,Android,360.72,Failed,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),0,1,1,Millennial (26-35)
TXN00004500,03-10-2022 21:38,03-10-2022,10,2022,21,Monday,USR006327,Amritsar,Tier3,58,Male,High,MER00611,Borra Textile,Clothing & Fashion,Nashik,Paytm,Paytm,1,QR Scan,iOS,1110.44,Success,0,0,0,0,0,0,0,Night,1,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00004501,09-02-2023 18:01,09-02-2023,2,2023,18,Thursday,USR000114,Indore,Tier2,46,Female,Medium,MER01990,Purohit Spa,Salon & Wellness,Bhopal,CRED,CRED,1,Payment Link,iOS,944.98,Success,0,0,0,0,0,0,0,Evening,0,1,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004502,14-11-2022 13:33,14-11-2022,11,2022,13,Monday,USR000348,Madurai,Tier2,20,Male,Low,MER01005,Chana Gas Agency,Utilities,Chennai,Google Pay,Google Pay,1,QR Scan,iOS,3267.65,Success,0,0,0,0,0,0,0,Afternoon,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004503,03-11-2023 12:20,03-11-2023,11,2023,12,Friday,USR001541,Patna,Tier2,42,Female,Low,MER01228,Kaul General Store,Grocery,Chennai,Google Pay,Google Pay,1,Intent,Android,709.44,Success,0,0,0,0,0,0,0,Afternoon,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004504,18-06-2023 08:46,18-06-2023,6,2023,8,Sunday,USR000462,Vadodara,Tier2,39,Female,High,MER00127,Dutt Biryani House,Food & Beverage,Varanasi,PhonePe,PhonePe,1,UPI ID,Web,376.72,Failed,0,0,0,0,0,0,1,Morning,0,2,Small (100-500),0,1,1,Gen X (36-45)
TXN00004505,15-03-2022 14:56,15-03-2022,3,2022,14,Tuesday,USR005667,Patna,Tier2,41,Female,Medium,MER00714,Vaidya Lodge,Hotel & Lodging,Aurangabad,PhonePe,PhonePe,1,QR Scan,Android,894.81,Success,0,0,0,0,0,0,0,Afternoon,0,1,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004506,06-03-2022 19:40,06-03-2022,3,2022,19,Sunday,USR007651,Noida,Tier3,21,Male,Medium,MER00261,Chadha Diagnostic Lab,Healthcare,Kolkata,PhonePe,PhonePe,1,QR Scan,iOS,957.85,Success,0,0,0,0,0,0,1,Evening,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00004507,10-09-2023 19:26,10-09-2023,9,2023,19,Sunday,USR007236,Hyderabad,Tier1,33,Male,Power,MER00923,Yohannan Broadband,Utilities,Jaipur,PhonePe,PhonePe,1,Payment Link,Android,2614.56,Success,0,0,0,0,0,0,1,Evening,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004508,07-02-2022 15:13,07-02-2022,2,2022,15,Monday,USR000883,Tiruchirappalli,Tier3,18,Male,Medium,MER01152,Agate Railway Booking,Travel,Mumbai,PhonePe,PhonePe,1,QR Scan,iOS,1820.11,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004509,29-04-2023 08:03,29-04-2023,4,2023,8,Saturday,USR000943,Mysore,Tier3,39,Female,High,MER00576,Jhaveri HP Petrol,Fuel,Patna,Paytm,Paytm,1,QR Scan,iOS,908.16,Success,0,0,0,0,0,0,1,Morning,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004510,30-01-2023 19:37,30-01-2023,1,2023,19,Monday,USR007646,Indore,Tier2,41,Male,Medium,MER01256,Warrior Supermart,Grocery,Patna,PhonePe,PhonePe,1,UPI ID,Android,261.06,Failed,0,0,0,0,0,0,0,Evening,0,1,Small (100-500),0,1,1,Gen X (36-45)
TXN00004511,03-01-2023 11:17,03-01-2023,1,2023,11,Tuesday,USR001690,Madurai,Tier2,44,Male,High,MER00479,Bose Supermart,Grocery,Hyderabad,PhonePe,Amazon Pay,0,QR Scan,Android,2076.73,Failed,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),0,1,1,Gen X (36-45)
TXN00004512,05-03-2022 23:17,05-03-2022,3,2022,23,Saturday,USR003026,Kolkata,Tier1,30,Female,Medium,MER01566,Baral Flipkart,E-commerce,Bangalore,Paytm,Paytm,1,QR Scan,Android,1168.47,Success,0,0,0,0,0,0,1,Night,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004513,12-09-2023 19:14,12-09-2023,9,2023,19,Tuesday,USR007043,Surat,Tier2,39,Female,Power,MER00725,Suri Personal Transfer,P2P Transfer,Noida,CRED,CRED,1,QR Scan,Android,2889.02,Success,0,0,0,0,0,0,0,Evening,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004514,06-02-2022 16:45,06-02-2022,2,2022,16,Sunday,USR006204,Bareilly,Tier3,39,Female,Low,MER00843,Tailor Friend Transfer,P2P Transfer,Ghaziabad,PhonePe,PhonePe,1,UPI ID,Android,3591.76,Success,0,0,0,0,0,0,1,Afternoon,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004515,16-05-2022 07:27,16-05-2022,5,2022,7,Monday,USR003713,Madurai,Tier2,42,Female,Medium,MER00365,Dube Beauty Parlour,Salon & Wellness,Surat,WhatsApp Pay,WhatsApp Pay,1,UPI ID,Android,1486.49,Success,0,0,0,1,1,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004516,09-12-2023 14:46,09-12-2023,12,2023,14,Saturday,USR003882,Jaipur,Tier2,43,Male,Medium,MER01177,Kuruvilla Hotel,Hotel & Lodging,Bikaner,Amazon Pay,Amazon Pay,1,UPI ID,iOS,3191.29,Success,0,0,0,0,0,0,1,Afternoon,0,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004517,09-08-2023 11:11,09-08-2023,8,2023,11,Wednesday,USR002133,Aurangabad,Tier3,36,Female,Low,MER00411,Venkataraman Clinic,Healthcare,Aligarh,PhonePe,PhonePe,1,UPI ID,Android,651.15,Success,0,0,0,0,0,0,0,Morning,1,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004518,01-04-2022 08:27,01-04-2022,4,2022,8,Friday,USR008977,Kanpur,Tier2,29,Male,Medium,MER01632,Basak Myntra,E-commerce,Amritsar,Google Pay,WhatsApp Pay,0,UPI ID,Android,1996.96,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004519,14-04-2022 11:40,14-04-2022,4,2022,11,Thursday,USR007564,Chennai,Tier1,42,Male,Low,MER01147,Borra Textile,Clothing & Fashion,Noida,Google Pay,Google Pay,1,UPI ID,Android,3241.1,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004520,14-06-2022 14:22,14-06-2022,6,2022,14,Tuesday,USR009364,Surat,Tier2,25,Female,High,MER00887,Pandya Dhaba,Food & Beverage,Indore,Paytm,Paytm,1,QR Scan,Android,225.73,Success,0,0,0,0,0,0,0,Afternoon,0,2,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004521,11-10-2023 12:00,11-10-2023,10,2023,12,Wednesday,USR007529,Aurangabad,Tier3,39,Male,Medium,MER00995,Hari Fashion Store,Clothing & Fashion,Bangalore,PhonePe,PhonePe,1,QR Scan,iOS,845.81,Success,0,0,0,0,0,0,0,Afternoon,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004522,29-11-2022 18:10,29-11-2022,11,2022,18,Tuesday,USR008865,Ranchi,Tier2,18,Male,Power,MER01514,Pandey Nykaa,E-commerce,Nashik,Google Pay,Paytm,0,UPI ID,Android,714.15,Success,0,0,0,0,0,0,0,Evening,1,4,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00004523,08-12-2023 19:56,08-12-2023,12,2023,19,Friday,USR002315,Surat,Tier2,64,Male,Medium,MER01736,Contractor Lodge,Hotel & Lodging,Jabalpur,CRED,CRED,1,QR Scan,iOS,1682,Success,0,0,0,1,1,0,0,Evening,0,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00004524,13-01-2022 22:27,13-01-2022,1,2022,22,Thursday,USR001386,Lucknow,Tier2,29,Male,High,MER01904,Iyengar Myntra,E-commerce,Lucknow,Google Pay,Google Pay,1,UPI ID,Android,3023.52,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,0,Millennial (26-35)
TXN00004525,25-01-2022 23:41,25-01-2022,1,2022,23,Tuesday,USR002735,Noida,Tier3,57,Female,Medium,MER01094,Reddy Bus Service,Travel,Bikaner,Paytm,Paytm,1,UPI ID,Android,2474.99,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00004526,10-04-2022 10:53,10-04-2022,4,2022,10,Sunday,USR007474,Aligarh,Tier3,35,Male,Medium,MER01923,Dhillon Sweet Shop,Food & Beverage,Coimbatore,PhonePe,PhonePe,1,QR Scan,Android,173.63,Success,0,0,0,0,0,0,1,Morning,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00004527,02-04-2022 18:15,02-04-2022,4,2022,18,Saturday,USR000807,Madurai,Tier2,55,Male,Medium,MER01160,Datta Flipkart,E-commerce,Delhi,Google Pay,Google Pay,1,UPI ID,Android,1171.41,Success,0,0,0,0,0,0,1,Evening,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004528,27-03-2022 10:38,27-03-2022,3,2022,10,Sunday,USR009169,Delhi,Tier1,27,Female,Medium,MER01416,Bath Realty,Rent,Agra,Paytm,CRED,0,QR Scan,Android,12628.22,Success,0,0,0,0,0,0,1,Morning,0,1,Ultra (10K+),1,0,1,Millennial (26-35)
TXN00004529,15-10-2022 08:42,15-10-2022,10,2022,8,Saturday,USR007046,Patna,Tier2,30,Male,Low,MER00035,Goel Supermart,Grocery,Coimbatore,PhonePe,PhonePe,1,Payment Link,iOS,1039.41,Success,0,0,0,0,0,0,1,Morning,1,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004530,15-09-2023 12:14,15-09-2023,9,2023,12,Friday,USR007837,Allahabad,Tier3,38,Male,Medium,MER00374,Kala Broadband,Utilities,Moradabad,Google Pay,Google Pay,1,UPI ID,Android,1018.61,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004531,24-10-2022 20:12,24-10-2022,10,2022,20,Monday,USR007190,Madurai,Tier2,38,Male,Power,MER00368,Murty Event,Entertainment,Jabalpur,PhonePe,CRED,0,Payment Link,Android,898.8,Success,0,0,0,0,0,0,0,Evening,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004532,08-04-2023 19:08,08-04-2023,4,2023,19,Saturday,USR000232,Agra,Tier2,34,Female,Power,MER01523,Gulati Pharmacy,Healthcare,Varanasi,PhonePe,Google Pay,0,Payment Link,Android,2264.72,Success,0,0,0,0,0,0,1,Evening,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004533,24-02-2022 12:27,24-02-2022,2,2022,12,Thursday,USR006344,Indore,Tier2,47,Female,Power,MER01870,Amble Travel Agency,Travel,Delhi,PhonePe,PhonePe,1,QR Scan,Android,1141.79,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004534,03-07-2023 18:42,03-07-2023,7,2023,18,Monday,USR007061,Visakhapatnam,Tier2,57,Male,Medium,MER01066,Sekhon Rapido,Auto & Transport,Rajkot,Google Pay,Google Pay,1,QR Scan,Android,219.1,Success,0,0,0,0,0,0,0,Evening,0,3,Small (100-500),1,0,1,Elder (55+)
TXN00004535,10-10-2022 10:06,10-10-2022,10,2022,10,Monday,USR003576,Kolkata,Tier1,30,Male,Low,MER01163,Batra Supermart,Grocery,Coimbatore,Paytm,Paytm,1,UPI ID,Android,752.92,Success,0,0,0,0,0,0,0,Morning,1,4,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004536,26-08-2022 13:17,26-08-2022,8,2022,13,Friday,USR008683,Delhi,Tier1,24,Female,Medium,MER01319,Mand Properties,Rent,Visakhapatnam,Google Pay,Google Pay,1,UPI ID,Android,10339.34,Success,0,0,0,0,0,0,0,Afternoon,1,3,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00004537,30-01-2022 20:34,30-01-2022,1,2022,20,Sunday,USR008271,Bikaner,Tier3,29,Male,Medium,MER01826,Vaidya Tiffin Center,Food & Beverage,Delhi,Google Pay,Google Pay,1,Payment Link,Android,300.98,Success,0,0,0,0,0,0,1,Evening,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00004538,06-05-2022 06:26,06-05-2022,5,2022,6,Friday,USR002048,Agra,Tier2,42,Male,Medium,MER01595,Bansal Tiffin Center,Food & Beverage,Chandigarh,Paytm,Paytm,1,UPI ID,Android,220.04,Success,0,0,0,0,0,0,0,Morning,0,2,Small (100-500),1,0,1,Gen X (36-45)
TXN00004539,02-10-2023 19:19,02-10-2023,10,2023,19,Monday,USR009827,Hyderabad,Tier1,33,Female,Low,MER01842,Balasubramanian Inn,Hotel & Lodging,Jodhpur,Paytm,Paytm,1,UPI ID,Android,4019.02,Success,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004540,26-06-2022 08:24,26-06-2022,6,2022,8,Sunday,USR002430,Kolkata,Tier1,50,Female,High,MER01658,Johal Fresh Mart,Grocery,Delhi,Google Pay,Google Pay,1,Intent,iOS,1197.98,Success,0,0,0,0,0,0,1,Morning,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004541,01-09-2023 10:40,01-09-2023,9,2023,10,Friday,USR008223,Jabalpur,Tier3,22,Female,High,MER01375,Deo Nykaa,E-commerce,Chennai,Google Pay,PhonePe,0,UPI ID,Android,2147.99,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004542,26-01-2022 07:11,26-01-2022,1,2022,7,Wednesday,USR007029,Hyderabad,Tier1,30,Female,Medium,MER00031,Boase Kirana Store,Grocery,Hyderabad,Google Pay,Google Pay,1,Payment Link,Android,596.94,Success,0,0,0,0,0,0,0,Morning,0,1,Medium (500-1K),1,0,0,Millennial (26-35)
TXN00004543,29-08-2022 14:29,29-08-2022,8,2022,14,Monday,USR000150,Indore,Tier2,27,Male,Medium,MER01355,Deshpande Insurance Co,Insurance,Tiruchirappalli,Paytm,Paytm,1,UPI ID,Android,2742.24,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004544,26-08-2022 15:13,26-08-2022,8,2022,15,Friday,USR003626,Indore,Tier2,27,Male,Medium,MER00841,Batta Diagnostic Lab,Healthcare,Delhi,Google Pay,Google Pay,1,UPI ID,Android,379.39,Success,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),1,0,1,Millennial (26-35)
TXN00004545,23-08-2022 14:17,23-08-2022,8,2022,14,Tuesday,USR009508,Indore,Tier2,38,Female,High,MER00238,Mohan OTT Platform,Entertainment,Jaipur,Paytm,PhonePe,0,Intent,Android,239.63,Success,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),1,0,1,Gen X (36-45)
TXN00004546,20-02-2023 13:43,20-02-2023,2,2023,13,Monday,USR005590,Delhi,Tier1,39,Female,Power,MER01118,Chaudhari Apartments,Rent,Ahmedabad,PhonePe,PhonePe,1,UPI ID,Android,38944.89,Success,0,0,0,0,0,0,0,Afternoon,0,1,Ultra (10K+),1,0,1,Gen X (36-45)
TXN00004547,24-06-2023 19:09,24-06-2023,6,2023,19,Saturday,USR005206,Hyderabad,Tier1,30,Female,High,MER01038,Goswami Hospital,Healthcare,Kolkata,PhonePe,PhonePe,1,QR Scan,Android,559.58,Success,0,0,0,1,1,0,1,Evening,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004548,14-10-2022 17:09,14-10-2022,10,2022,17,Friday,USR005145,Coimbatore,Tier2,31,Female,Medium,MER00144,Kaul Inn,Hotel & Lodging,Agra,PhonePe,PhonePe,1,UPI ID,Android,1710.41,Success,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004549,21-10-2023 20:38,21-10-2023,10,2023,20,Saturday,USR008093,Delhi,Tier1,37,Male,Medium,MER01842,Balasubramanian Inn,Hotel & Lodging,Jodhpur,Google Pay,Google Pay,1,UPI ID,iOS,4240.66,Success,0,0,0,0,0,0,1,Evening,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004550,12-05-2022 20:33,12-05-2022,5,2022,20,Thursday,USR002828,Gorakhpur,Tier3,22,Female,Medium,MER00850,Majumdar Dhaba,Food & Beverage,Patna,Amazon Pay,Amazon Pay,1,Payment Link,Android,233.98,Success,0,0,0,0,0,0,0,Evening,0,2,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004551,08-12-2023 13:48,08-12-2023,12,2023,13,Friday,USR006218,Pune,Tier1,30,Female,Medium,MER01830,Narula Daily Needs,Grocery,Ahmedabad,Google Pay,Google Pay,1,UPI ID,Web,711.41,Success,0,0,0,0,0,0,0,Afternoon,0,4,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004552,16-12-2022 22:30,16-12-2022,12,2022,22,Friday,USR002951,Ranchi,Tier2,47,Female,Low,MER01162,Devan Personal Transfer,P2P Transfer,Pune,Google Pay,Google Pay,1,UPI ID,Android,7569.16,Success,0,0,0,0,0,0,0,Night,0,4,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00004553,23-10-2022 19:11,23-10-2022,10,2022,19,Sunday,USR007916,Ranchi,Tier2,26,Other,Low,MER00294,Pillay Motor Insurance,Insurance,Vadodara,WhatsApp Pay,WhatsApp Pay,1,UPI ID,Android,5560.96,Success,0,0,0,0,0,0,1,Evening,1,4,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00004554,22-09-2023 19:41,22-09-2023,9,2023,19,Friday,USR005523,Kanpur,Tier2,39,Female,Medium,MER00427,Gupta Insurance Co,Insurance,Mumbai,PhonePe,PhonePe,1,UPI ID,Android,3783.55,Success,0,0,0,0,0,0,0,Evening,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004555,20-07-2022 11:53,20-07-2022,7,2022,11,Wednesday,USR004222,Delhi,Tier1,38,Male,Medium,MER00368,Murty Event,Entertainment,Jabalpur,Google Pay,Google Pay,1,Intent,Android,310.06,Failed,0,0,0,0,0,0,0,Morning,0,3,Small (100-500),0,1,1,Gen X (36-45)
TXN00004556,11-02-2023 12:57,11-02-2023,2,2023,12,Saturday,USR008236,Chennai,Tier1,36,Male,Low,MER00265,Goyal Event,Entertainment,Chennai,PhonePe,PhonePe,1,Payment Link,Android,295.87,Success,0,0,0,0,0,0,1,Afternoon,0,1,Small (100-500),1,0,0,Gen X (36-45)
TXN00004557,26-08-2022 17:30,26-08-2022,8,2022,17,Friday,USR001297,Bareilly,Tier3,24,Female,Medium,MER00762,Baria Railway Booking,Travel,Hyderabad,Google Pay,Google Pay,1,UPI ID,Android,5070.58,Success,0,0,0,0,0,0,0,Evening,1,3,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00004558,16-07-2023 17:45,16-07-2023,7,2023,17,Sunday,USR009207,Indore,Tier2,34,Male,Medium,MER01918,Bose Personal Transfer,P2P Transfer,Surat,Google Pay,Google Pay,1,UPI ID,Android,2077.99,Success,0,0,0,0,0,0,1,Evening,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004559,18-03-2023 08:50,18-03-2023,3,2023,8,Saturday,USR005333,Indore,Tier2,22,Female,High,MER01781,Manda Coaching Center,Education,Lucknow,Paytm,Paytm,1,QR Scan,Android,1312.83,Success,0,0,0,0,0,0,1,Morning,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
